"Country code","Country name","Series code","Series name","SCALE","Decimals","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"MHL","Marshall Islands","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"99.018259999999998","..","..","..","..","..","..","..","..","..","99.018259999999998","..","..","..","..","..","..","..","..","..","..",".."
"MIC","Middle income","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.4862209922893701","..","..","..","..","..","..","..","..","..","1.7725769975818999","..","..","..","..","..","..","..","..","..","..",".."
"MKD","Macedonia, FYR","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"MLI","Mali","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"MLT","Malta","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"19.350840000000002","..","..","..","..","..","..","..","..","..","19.350840000000002","..","..","..","..","..","..","..","..","..","..",".."
"MMR","Myanmar","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"4.5601589999999996","..","..","..","..","..","..","..","..","..","4.5601589999999996","..","..","..","..","..","..","..","..","..","..",".."
"MNA","Middle East & North Africa","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.38658630189215","..","..","..","..","..","..","..","..","..","1.38658630189215","..","..","..","..","..","..","..","..","..","..",".."
"MNE","Montenegro","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"MNG","Mongolia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"MNP","Northern Mariana Islands","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"28.058920000000001","..","..","..","..","..","..","..","..","..","28.058920000000001","..","..","..","..","..","..","..","..","..","..",".."
"MOZ","Mozambique","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.8324480000000001","..","..","..","..","..","..","..","..","..","1.8324480000000001","..","..","..","..","..","..","..","..","..","..",".."
"MRT","Mauritania","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.0454699999999999","..","..","..","..","..","..","..","..","..","1.0454699999999999","..","..","..","..","..","..","..","..","..","..",".."
"MUS","Mauritius","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"7.0702280000000002","..","..","..","..","..","..","..","..","..","7.0702280000000002","..","..","..","..","..","..","..","..","..","..",".."
"MWI","Malawi","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"MYS","Malaysia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.9920900000000001","..","..","..","..","..","..","..","..","..","2.9920900000000001","..","..","..","..","..","..","..","..","..","..",".."
"MYT","Mayotte","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"21.563330000000001","..","..","..","..","..","..","..","..","..","21.563330000000001","..","..","..","..","..","..","..","..","..","..",".."
"NAM","Namibia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.2863445","..","..","..","..","..","..","..","..","..","0.2863445","..","..","..","..","..","..","..","..","..","..",".."
"NCL","New Caledonia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"8.0298700000000007","..","..","..","..","..","..","..","..","..","8.0298700000000007","..","..","..","..","..","..","..","..","..","..",".."
"NER","Niger","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"NGA","Nigeria","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.54177370000000002","..","..","..","..","..","..","..","..","..","0.54177370000000002","..","..","..","..","..","..","..","..","..","..",".."
"NIC","Nicaragua","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"3.5699839999999998","..","..","..","..","..","..","..","..","..","3.5699839999999998","..","..","..","..","..","..","..","..","..","..",".."
"NIU","Niue","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"10.437659999999999","..","..","..","..","..","..","..","..","..","10.437659999999999","..","..","..","..","..","..","..","..","..","..",".."
"NLD","Netherlands","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"58.469050000000003","..","..","..","..","..","..","..","..","..","58.469050000000003","..","..","..","..","..","..","..","..","..","..",".."
"NOR","Norway","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"4.850657","..","..","..","..","..","..","..","..","..","4.850657","..","..","..","..","..","..","..","..","..","..",".."
"NPL","Nepal","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"NRU","Nauru","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"40.358840000000001","..","..","..","..","..","..","..","..","..","40.358840000000001","..","..","..","..","..","..","..","..","..","..",".."
"NZL","New Zealand","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.7418830000000001","..","..","..","..","..","..","..","..","..","2.7418830000000001","..","..","..","..","..","..","..","..","..","..",".."
"OMN","Oman","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.082381","..","..","..","..","..","..","..","..","..","1.082381","..","..","..","..","..","..","..","..","..","..",".."
"PAK","Pakistan","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.4204840000000001","..","..","..","..","..","..","..","..","..","1.4204840000000001","..","..","..","..","..","..","..","..","..","..",".."
"PAN","Panama","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"3.7052320000000001","..","..","..","..","..","..","..","..","..","3.7052320000000001","..","..","..","..","..","..","..","..","..","..",".."
"PER","Peru","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.37851000000000001","..","..","..","..","..","..","..","..","..","0.37851000000000001","..","..","..","..","..","..","..","..","..","..",".."
"PHL","Philippines","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"6.0170940000000002","..","..","..","..","..","..","..","..","..","6.0170940000000002","..","..","..","..","..","..","..","..","..","..",".."
"PLW","Palau","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"21.3706","..","..","..","..","..","..","..","..","..","21.3706","..","..","..","..","..","..","..","..","..","..",".."
"PNG","Papua New Guinea","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.8408610000000001","..","..","..","..","..","..","..","..","..","1.8408610000000001","..","..","..","..","..","..","..","..","..","..",".."
"POL","Poland","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.680418","..","..","..","..","..","..","..","..","..","1.680418","..","..","..","..","..","..","..","..","..","..",".."
"PRI","Puerto Rico","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"7.7319129999999996","..","..","..","..","..","..","..","..","..","7.7319129999999996","..","..","..","..","..","..","..","..","..","..",".."
"PRK","Korea, Dem. Rep.","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.4206859999999999","..","..","..","..","..","..","..","..","..","2.4206859999999999","..","..","..","..","..","..","..","..","..","..",".."
"PRT","Portugal","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.3054640000000002","..","..","..","..","..","..","..","..","..","2.3054640000000002","..","..","..","..","..","..","..","..","..","..",".."
"PRY","Paraguay","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"PYF","French Polynesia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"37.595210000000002","..","..","..","..","..","..","..","..","..","37.595210000000002","..","..","..","..","..","..","..","..","..","..",".."
"QAT","Qatar","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"13.393689999999999","..","..","..","..","..","..","..","..","..","13.393689999999999","..","..","..","..","..","..","..","..","..","..",".."
"ROM","Romania","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.9059140000000001","..","..","..","..","..","..","..","..","..","2.9059140000000001","..","..","..","..","..","..","..","..","..","..",".."
"RUS","Russian Federation","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.9051530000000001","..","..","..","..","..","..","..","..","..","1.9051530000000001","..","..","..","..","..","..","..","..","..","..",".."
"RWA","Rwanda","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"SAS","South Asia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.51127561273193","..","..","..","..","..","..","..","..","..","1.5133590826415799","..","..","..","..","..","..","..","..","..","..",".."
"SAU","Saudi Arabia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.48170740000000001","..","..","..","..","..","..","..","..","..","0.48170740000000001","..","..","..","..","..","..","..","..","..","..",".."
"SDN","Sudan","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.094280310000000006","..","..","..","..","..","..","..","..","..","0.094280310000000006","..","..","..","..","..","..","..","..","..","..",".."
"SEN","Senegal","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"4.4587580000000004","..","..","..","..","..","..","..","..","..","4.4587580000000004","..","..","..","..","..","..","..","..","..","..",".."
"SGP","Singapore","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"8.0582069999999995","..","..","..","..","..","..","..","..","..","8.0582069999999995","..","..","..","..","..","..","..","..","..","..",".."
"SID","Small island developing states","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"5.4003559440000002","..","..","..","..","..","..","..","..","..","5.4293836503000001","..","..","..","..","..","..","..","..","..","..",".."
"SLB","Solomon Islands","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"11.538639999999999","..","..","..","..","..","..","..","..","..","11.538639999999999","..","..","..","..","..","..","..","..","..","..",".."
"SLE","Sierra Leone","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"3.0035880000000001","..","..","..","..","..","..","..","..","..","3.0035880000000001","..","..","..","..","..","..","..","..","..","..",".."
"SLV","El Salvador","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.4527420000000002","..","..","..","..","..","..","..","..","..","2.4527420000000002","..","..","..","..","..","..","..","..","..","..",".."
"SMR","San Marino","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"SOM","Somalia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.56679310000000005","..","..","..","..","..","..","..","..","..","0.56679310000000005","..","..","..","..","..","..","..","..","..","..",".."
"SRB","Serbia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.18899009999999999","..","..","..","..","..","..","..","..","..","0.18899009999999999","..","..","..","..","..","..","..","..","..","..",".."
"SSA","Sub-Saharan Africa","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.365694339319378","..","..","..","..","..","..","..","..","..","0.37617061310715399","..","..","..","..","..","..","..","..","..","..",".."
"STP","Sao Tome and Principe","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"14.723240000000001","..","..","..","..","..","..","..","..","..","14.723240000000001","..","..","..","..","..","..","..","..","..","..",".."
"SUR","Suriname","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"3.4492750000000001","..","..","..","..","..","..","..","..","..","3.4492750000000001","..","..","..","..","..","..","..","..","..","..",".."
"SVK","Slovak Republic","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"SVN","Slovenia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.20442579999999999","..","..","..","..","..","..","..","..","..","0.20442579999999999","..","..","..","..","..","..","..","..","..","..",".."
"SWE","Sweden","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.528626","..","..","..","..","..","..","..","..","..","1.528626","..","..","..","..","..","..","..","..","..","..",".."
"SWZ","Swaziland","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"SXM","Sint Maarten (Dutch part)","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..","..",".."
"SYC","Seychelles","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"43.943530000000003","..","..","..","..","..","..","..","..","..","43.943530000000003","..","..","..","..","..","..","..","..","..","..",".."
"SYR","Syrian Arab Republic","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.059837439999999999","..","..","..","..","..","..","..","..","..","0.059837439999999999","..","..","..","..","..","..","..","..","..","..",".."
"TCA","Turks and Caicos Islands","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"53.2727","..","..","..","..","..","..","..","..","..","53.2727","..","..","..","..","..","..","..","..","..","..",".."
"TCD","Chad","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"TGO","Togo","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0.57790240000000004","..","..","..","..","..","..","..","..","..","0.57790240000000004","..","..","..","..","..","..","..","..","..","..",".."
"THA","Thailand","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"4.1676080000000004","..","..","..","..","..","..","..","..","..","4.1676080000000004","..","..","..","..","..","..","..","..","..","..",".."
"TJK","Tajikistan","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"0","..","..","..","..","..","..","..","..","..","0","..","..","..","..","..","..","..","..","..","..",".."
"TKM","Turkmenistan","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"5.304284","..","..","..","..","..","..","..","..","..","5.304284","..","..","..","..","..","..","..","..","..","..",".."
"TMP","Timor-Leste","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.8887420000000001","..","..","..","..","..","..","..","..","..","2.8887420000000001","..","..","..","..","..","..","..","..","..","..",".."
"TON","Tonga","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"40.460639999999998","..","..","..","..","..","..","..","..","..","40.460639999999998","..","..","..","..","..","..","..","..","..","..",".."
"TTO","Trinidad and Tobago","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"7.9783410000000003","..","..","..","..","..","..","..","..","..","7.9783410000000003","..","..","..","..","..","..","..","..","..","..",".."
"TUN","Tunisia","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"2.7917540000000001","..","..","..","..","..","..","..","..","..","2.7917540000000001","..","..","..","..","..","..","..","..","..","..",".."
"TUR","Turkey","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"1.026591","..","..","..","..","..","..","..","..","..","1.026591","..","..","..","..","..","..","..","..","..","..",".."
"TUV","Tuvalu","AG.LND.EL5M.ZS","Land area below 5m (% of land area)",0,1,"99.999960000000002","..","..","..","..","..","..","..","..","..","99.999960000000002","..","..","..","..","..","..","..","..","..","..",".."
